Module	Section	Sample Name	Source
Picard	BaseDistributionByCycle	FR048_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/FR048.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	FR048_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/FR048.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Lesina_286_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Lesina_286.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Lesina_286_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Lesina_286.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	FR064_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/FR064.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	FR064_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/FR064.base_distribution_by_cycle_metrics
Picard	GcBiasMetrics	PDOM2022NLD0080F	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	FR041	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	Crotone502	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	KAZ14001	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	TreeSparrow_04	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	KAZ14055	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	Guglionesi_427	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	KAZ14061	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	FR051	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	Lesina_281	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	TreeSparrow_10	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	FR061	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	TreeSparrow_05	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	PDOM2022NLD0084F	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	PD22NLD0146F	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	PDOM2022NLD0047F	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	FR044	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	Lesina_286	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	Guglionesi_433	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	KAZ14032	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	TreeSparrow_08	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	Crotone512	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	KAZ14059	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	PDOM2022NLD0107J	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	Lesina_280	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	KAZ14057	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	PD22NLD0147F	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	PDOM2022NLD0062F	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	KAZ14035	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	Guglionesi_426	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	Crotone514	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	Lesina_292	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	PDOM2022NLD0077M	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	Guglionesi_336	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	Guglionesi_431	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	Lesina_282	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	Crotone498	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	PDOM2022NLD0043F	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	FR049	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	Lesina_295	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	FR063	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	Crotone501	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	Lesina_285	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	PDOM2022NLD0044M	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	Guglionesi_434	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	FR046	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	TreeSparrow_06	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	Crotone505	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	PDOM2022NLD0041J	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	Lesina_289	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	Lesina_288	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	FR050	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	KAZ14054	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	TreeSparrow_07	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	PDOM2022NLD0083F	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	PDOM2022NLD0108J	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	PDOM2022NLD0048F	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	KAZ14003	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	Crotone500	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	TreeSparrow_03	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	PI22NLD0001M	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	Guglionesi_432	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	Guglionesi_428	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	PDOM2022NLD0078F	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	Crotone517	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	FR048	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	PDOM2022NLD0072M	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	PDOM2022NLD0046M	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	Lesina_287	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	TreeSparrow_09	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	Crotone518	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	PDOM2022NLD0042M	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	PDOM2022NLD0081F	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	FR064	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	TreeSparrow_01	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	TreeSparrow_02	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	KAZ14053	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	PDOM2022NLD0082F	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	PDOM2022NLD0045M	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	Guglionesi_429	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	Guglionesi_435	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	GcBiasMetrics	Crotone510	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.gc_bias.summary_metrics
Picard	QualityYieldMetrics	FR046	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/FR046.quality_yield_metrics
Picard	QualityYieldMetrics	KAZ14001	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/KAZ14001.quality_yield_metrics
Picard	QualityYieldMetrics	PDOM2022NLD0041J	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PDOM2022NLD0041J.quality_yield_metrics
Picard	QualityYieldMetrics	PDOM2022NLD0078F	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PDOM2022NLD0078F.quality_yield_metrics
Picard	QualityYieldMetrics	PDOM2022NLD0080F	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PDOM2022NLD0080F.quality_yield_metrics
Picard	QualityYieldMetrics	PDOM2022NLD0042M	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PDOM2022NLD0042M.quality_yield_metrics
Picard	QualityYieldMetrics	Guglionesi_429	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_429.quality_yield_metrics
Picard	QualityYieldMetrics	KAZ14054	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/KAZ14054.quality_yield_metrics
Picard	QualityYieldMetrics	Lesina_281	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Lesina_281.quality_yield_metrics
Picard	QualityYieldMetrics	Lesina_287	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Lesina_287.quality_yield_metrics
Picard	QualityYieldMetrics	Crotone517	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Crotone517.quality_yield_metrics
Picard	QualityYieldMetrics	TreeSparrow_08	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/TreeSparrow_08.quality_yield_metrics
Picard	QualityYieldMetrics	Crotone501	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Crotone501.quality_yield_metrics
Picard	QualityYieldMetrics	Crotone498	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Crotone498.quality_yield_metrics
Picard	QualityYieldMetrics	TreeSparrow_04	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/TreeSparrow_04.quality_yield_metrics
Picard	QualityYieldMetrics	Guglionesi_435	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.quality_yield_metrics
Picard	QualityYieldMetrics	PDOM2022NLD0081F	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PDOM2022NLD0081F.quality_yield_metrics
Picard	QualityYieldMetrics	FR050	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/FR050.quality_yield_metrics
Picard	QualityYieldMetrics	FR061	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/FR061.quality_yield_metrics
Picard	QualityYieldMetrics	Guglionesi_433	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_433.quality_yield_metrics
Picard	QualityYieldMetrics	TreeSparrow_02	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/TreeSparrow_02.quality_yield_metrics
Picard	QualityYieldMetrics	PDOM2022NLD0083F	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PDOM2022NLD0083F.quality_yield_metrics
Picard	QualityYieldMetrics	FR041	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/FR041.quality_yield_metrics
Picard	QualityYieldMetrics	KAZ14059	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/KAZ14059.quality_yield_metrics
Picard	QualityYieldMetrics	Lesina_280	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Lesina_280.quality_yield_metrics
Picard	QualityYieldMetrics	Guglionesi_428	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_428.quality_yield_metrics
Picard	QualityYieldMetrics	Crotone510	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Crotone510.quality_yield_metrics
Picard	QualityYieldMetrics	KAZ14055	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/KAZ14055.quality_yield_metrics
Picard	QualityYieldMetrics	KAZ14053	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/KAZ14053.quality_yield_metrics
Picard	QualityYieldMetrics	Lesina_286	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Lesina_286.quality_yield_metrics
Picard	QualityYieldMetrics	PDOM2022NLD0072M	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PDOM2022NLD0072M.quality_yield_metrics
Picard	QualityYieldMetrics	PDOM2022NLD0048F	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PDOM2022NLD0048F.quality_yield_metrics
Picard	QualityYieldMetrics	PDOM2022NLD0043F	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PDOM2022NLD0043F.quality_yield_metrics
Picard	QualityYieldMetrics	PDOM2022NLD0108J	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PDOM2022NLD0108J.quality_yield_metrics
Picard	QualityYieldMetrics	Crotone500	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Crotone500.quality_yield_metrics
Picard	QualityYieldMetrics	TreeSparrow_09	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/TreeSparrow_09.quality_yield_metrics
Picard	QualityYieldMetrics	Guglionesi_434	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_434.quality_yield_metrics
Picard	QualityYieldMetrics	TreeSparrow_05	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/TreeSparrow_05.quality_yield_metrics
Picard	QualityYieldMetrics	FR051	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/FR051.quality_yield_metrics
Picard	QualityYieldMetrics	TreeSparrow_03	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/TreeSparrow_03.quality_yield_metrics
Picard	QualityYieldMetrics	Guglionesi_432	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_432.quality_yield_metrics
Picard	QualityYieldMetrics	PDOM2022NLD0082F	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PDOM2022NLD0082F.quality_yield_metrics
Picard	QualityYieldMetrics	Guglionesi_427	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_427.quality_yield_metrics
Picard	QualityYieldMetrics	PDOM2022NLD0107J	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PDOM2022NLD0107J.quality_yield_metrics
Picard	QualityYieldMetrics	KAZ14032	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/KAZ14032.quality_yield_metrics
Picard	QualityYieldMetrics	PDOM2022NLD0047F	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PDOM2022NLD0047F.quality_yield_metrics
Picard	QualityYieldMetrics	PD22NLD0147F	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PD22NLD0147F.quality_yield_metrics
Picard	QualityYieldMetrics	Lesina_289	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Lesina_289.quality_yield_metrics
Picard	QualityYieldMetrics	TreeSparrow_10	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/TreeSparrow_10.quality_yield_metrics
Picard	QualityYieldMetrics	KAZ14003	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/KAZ14003.quality_yield_metrics
